county,name,sexcode,sex,agegrpcode,agegrp,yr_2010,yr_2015,yr_2020,yr_2025,yr_2030,yr_2035,yr_2040
99,Seneca County,1,Male,9,40-44,1237,1137,984,973,906,706,603
99,Seneca County,1,Male,10,45-49,1404,1292,1179,1032,1023,959,776
99,Seneca County,1,Male,11,50-54,1487,1350,1226,1111,979,969,911
99,Seneca County,1,Male,12,55-59,1319,1552,1412,1271,1153,1031,1026
99,Seneca County,1,Male,13,60-64,1078,1271,1478,1345,1207,1092,982
99,Seneca County,1,Male,14,65-69,790,1088,1268,1459,1334,1196,1085
99,Seneca County,1,Male,15,70-74,607,711,973,1129,1292,1184,1063
99,Seneca County,1,Male,16,75-79,470,517,604,822,951,1084,996
99,Seneca County,1,Male,17,80-84,360,348,381,445,600,692,786
99,Seneca County,1,Male,18,85+,265,285,284,293,322,395,459
99,Seneca County,2,Female,1,0-4,937,866,850,806,773,754,737
99,Seneca County,2,Female,2,5-9,938,1016,958,940,901,871,853
99,Seneca County,2,Female,3,10-14,1032,983,1044,997,978,940,911
99,Seneca County,2,Female,4,15-19,1110,904,862,903,864,842,808
99,Seneca County,2,Female,5,20-24,971,912,765,742,758,731,707
99,Seneca County,2,Female,6,25-29,913,1067,1008,877,866,875,855
99,Seneca County,2,Female,7,30-34,834,896,995,941,831,825,827
99,Seneca County,2,Female,8,35-39,976,859,908,980,932,830,827
99,Seneca County,2,Female,9,40-44,1053,1030,921,969,1031,985,882
99,Seneca County,2,Female,10,45-49,1257,1054,1023,923,967,1021,975
99,Seneca County,2,Female,11,50-54,1365,1212,1018,981,892,931,975
99,Seneca County,2,Female,12,55-59,1264,1353,1212,1026,983,903,939
99,Seneca County,2,Female,13,60-64,1167,1253,1338,1208,1028,981,907
99,Seneca County,2,Female,14,65-69,831,1092,1171,1250,1133,966,920
99,Seneca County,2,Female,15,70-74,601,710,926,992,1056,960,818
99,Seneca County,2,Female,16,75-79,533,500,588,763,817,868,792
99,Seneca County,2,Female,17,80-84,498,401,380,446,573,614,652
99,Seneca County,2,Female,18,85+,517,453,386,351,369,435,486
101,Steuben County,1,Male,1,0-4,2957,2821,2733,2600,2471,2367,2278
101,Steuben County,1,Male,2,5-9,3189,3161,3036,2945,2815,2690,2590
101,Steuben County,1,Male,3,10-14,3394,3331,3300,3184,3091,2960,2835
101,Steuben County,1,Male,4,15-19,3536,3285,3226,3189,3081,2982,2851
101,Steuben County,1,Male,5,20-24,2747,2598,2359,2295,2236,2133,2028
101,Steuben County,1,Male,6,25-29,2759,2653,2503,2262,2218,2159,2074
101,Steuben County,1,Male,7,30-34,2732,2790,2693,2547,2303,2270,2213
101,Steuben County,1,Male,8,35-39,2809,2745,2797,2706,2565,2318,2287
101,Steuben County,1,Male,9,40-44,3332,2819,2746,2797,2713,2574,2325
101,Steuben County,1,Male,10,45-49,3869,3466,2965,2892,2949,2869,2728
101,Steuben County,1,Male,11,50-54,3953,3809,3404,2935,2859,2914,2837
101,Steuben County,1,Male,12,55-59,3747,3813,3670,3276,2837,2761,2812
101,Steuben County,1,Male,13,60-64,3072,3560,3631,3492,3114,2712,2637
101,Steuben County,1,Male,14,65-69,2281,2770,3185,3257,3129,2786,2438
101,Steuben County,1,Male,15,70-74,1721,2026,2460,2815,2887,2774,2471
101,Steuben County,1,Male,16,75-79,1358,1335,1567,1905,2167,2229,2142
101,Steuben County,1,Male,17,80-84,941,836,823,964,1173,1326,1365
101,Steuben County,1,Male,18,85+,729,745,711,698,762,896,1031
101,Steuben County,2,Female,1,0-4,2836,2696,2612,2486,2364,2263,2179
101,Steuben County,2,Female,2,5-9,3087,2945,2819,2731,2609,2492,2396
101,Steuben County,2,Female,3,10-14,3313,3137,3008,2893,2802,2682,2566
101,Steuben County,2,Female,4,15-19,3315,3080,2933,2816,2712,2616,2500
101,Steuben County,2,Female,5,20-24,2511,2516,2293,2192,2099,2012,1917
101,Steuben County,2,Female,6,25-29,2775,2594,2550,2317,2253,2179,2105
101,Steuben County,2,Female,7,30-34,2678,2869,2720,2650,2409,2363,2296
101,Steuben County,2,Female,8,35-39,2903,2835,3006,2872,2789,2536,2499
101,Steuben County,2,Female,9,40-44,3320,2986,2909,3065,2941,2849,2591
101,Steuben County,2,Female,10,45-49,3780,3301,2974,2890,3030,2914,2816
101,Steuben County,2,Female,11,50-54,3847,3708,3236,2918,2830,2953,2845
101,Steuben County,2,Female,12,55-59,3686,3657,3517,3066,2764,2674,2778
101,Steuben County,2,Female,13,60-64,3125,3537,3520,3381,2946,2658,2567
101,Steuben County,2,Female,14,65-69,2353,2966,3345,3338,3205,2794,2522
101,Steuben County,2,Female,15,70-74,1865,2091,2628,2957,2953,2832,2467
101,Steuben County,2,Female,16,75-79,1635,1569,1761,2205,2469,2472,2368
101,Steuben County,2,Female,17,80-84,1404,1169,1122,1255,1561,1738,1739
101,Steuben County,2,Female,18,85+,1431,1501,1419,1359,1410,1614,1824
103,Suffolk County,1,Male,1,0-4,44073,46395,47837,48218,47282,46169,45628
103,Suffolk County,1,Male,2,5-9,50139,47313,49581,50878,51169,50306,49354
103,Suffolk County,1,Male,3,10-14,54526,51171,48723,50860,51986,52176,51350
103,Suffolk County,1,Male,4,15-19,55950,52408,49622,47520,49311,50141,50162
103,Suffolk County,1,Male,5,20-24,47334,49928,46816,44776,43118,44311,44689
103,Suffolk County,1,Male,6,25-29,41993,46674,48540,45512,44065,42792,43667
103,Suffolk County,1,Male,7,30-34,42498,46614,50659,52013,48765,47843,46917
103,Suffolk County,1,Male,8,35-39,47250,46603,50729,54357,55346,51888,51341
103,Suffolk County,1,Male,9,40-44,57575,48935,48405,52413,55682,56411,52884
103,Suffolk County,1,Male,10,45-49,63435,56912,48900,48415,52210,55147,55684
103,Suffolk County,1,Male,11,50-54,58186,60858,54673,47274,46796,50314,52934
103,Suffolk County,1,Male,12,55-59,46474,53696,55957,50284,43686,43208,46311
103,Suffolk County,1,Male,13,60-64,39345,41344,47536,49306,44280,38642,38188
103,Suffolk County,1,Male,14,65-69,28899,33402,35203,40256,41532,37270,32672
103,Suffolk County,1,Male,15,70-74,20431,24482,28475,30105,34256,35194,31615
103,Suffolk County,1,Male,16,75-79,15950,16364,19590,22926,24319,27555,28226
103,Suffolk County,1,Male,17,80-84,11795,11114,11465,13731,16210,17292,19545
103,Suffolk County,1,Male,18,85+,8815,9764,9945,10277,11603,13618,15327
103,Suffolk County,2,Female,1,0-4,41911,44249,45625,45988,45094,44033,43517
103,Suffolk County,2,Female,2,5-9,47680,45158,47389,48585,48821,47961,47011
103,Suffolk County,2,Female,3,10-14,51841,48759,46544,48612,49616,49732,48879
103,Suffolk County,2,Female,4,15-19,51042,48581,46047,44146,45795,46464,46380
103,Suffolk County,2,Female,5,20-24,43037,43978,41680,39900,38417,39359,39502
103,Suffolk County,2,Female,6,25-29,39675,44408,44933,42430,41221,40084,40738
103,Suffolk County,2,Female,7,30-34,42519,44846,48956,49173,46325,45572,44691
103,Suffolk County,2,Female,8,35-39,49197,46910,49387,53099,53081,49951,49500
103,Suffolk County,2,Female,9,40-44,59319,50216,48098,50525,53868,53693,50479
103,Suffolk County,2,Female,10,45-49,65024,58477,49935,47931,50230,53239,52948
103,Suffolk County,2,Female,11,50-54,59137,63026,56692,48706,46797,48940,51624
103,Suffolk County,2,Female,12,55-59,48464,55560,58835,52875,45657,43884,45780
103,Suffolk County,2,Female,13,60-64,43933,44644,50879,53498,47992,41635,40033
103,Suffolk County,2,Female,14,65-69,33753,40202,41113,46546,48557,43501,37969
103,Suffolk County,2,Female,15,70-74,24900,30507,36431,37443,42160,43723,39157
103,Suffolk County,2,Female,16,75-79,20839,21641,26418,31637,32674,36626,37797
103,Suffolk County,2,Female,17,80-84,17385,16570,17238,20960,25195,26195,29236
103,Suffolk County,2,Female,18,85+,19026,21018,21694,22540,25252,29558,33076
105,Sullivan County,1,Male,1,0-4,2403,2245,2210,2145,2106,2093,2086
105,Sullivan County,1,Male,2,5-9,2477,2388,2261,2225,2167,2125,2105
105,Sullivan County,1,Male,3,10-14,2556,2490,2416,2316,2280,2220,2174
105,Sullivan County,1,Male,4,15-19,2766,2654,2608,2553,2479,2436,2371
105,Sullivan County,1,Male,5,20-24,2365,1940,1816,1784,1741,1683,1625
105,Sullivan County,1,Male,6,25-29,2107,2257,1962,1823,1818,1789,1747
105,Sullivan County,1,Male,7,30-34,2295,2490,2589,2361,2194,2207,2183
105,Sullivan County,1,Male,8,35-39,2291,2436,2599,2668,2486,2303,2317
105,Sullivan County,1,Male,9,40-44,2779,2356,2441,2583,2627,2472,2282
105,Sullivan County,1,Male,10,45-49,3390,2880,2490,2554,2694,2724,2580
105,Sullivan County,1,Male,11,50-54,3302,3442,2950,2592,2641,2771,2791
105,Sullivan County,1,Male,12,55-59,2871,3323,3429,2961,2627,2662,2787
105,Sullivan County,1,Male,13,60-64,2574,2993,3419,3501,3047,2730,2754
105,Sullivan County,1,Male,14,65-69,1975,2345,2695,3053,3107,2712,2440
105,Sullivan County,1,Male,15,70-74,1384,1656,1972,2253,2541,2574,2250
105,Sullivan County,1,Male,16,75-79,1005,1083,1291,1546,1758,1971,1989
105,Sullivan County,1,Male,17,80-84,660,649,698,831,1003,1135,1266
105,Sullivan County,1,Male,18,85+,414,510,546,586,673,806,939
105,Sullivan County,2,Female,1,0-4,2223,2165,2131,2068,2031,2018,2012
105,Sullivan County,2,Female,2,5-9,2251,2331,2284,2257,2208,2176,2167
105,Sullivan County,2,Female,3,10-14,2322,2381,2447,2418,2397,2354,2325
105,Sullivan County,2,Female,4,15-19,2585,2197,2243,2296,2279,2257,2216
105,Sullivan County,2,Female,5,20-24,2111,2063,1789,1825,1857,1843,1812
105,Sullivan County,2,Female,6,25-29,2141,2140,2083,1858,1908,1937,1932
105,Sullivan County,2,Female,7,30-34,2045,2379,2377,2327,2117,2178,2207
105,Sullivan County,2,Female,8,35-39,2119,2169,2452,2457,2410,2209,2271
105,Sullivan County,2,Female,9,40-44,2618,2156,2184,2428,2438,2390,2199
105,Sullivan County,2,Female,10,45-49,3089,2639,2228,2246,2467,2479,2429
105,Sullivan County,2,Female,11,50-54,2969,3204,2759,2381,2394,2601,2614
105,Sullivan County,2,Female,12,55-59,2806,3008,3195,2772,2426,2432,2625
105,Sullivan County,2,Female,13,60-64,2637,2710,2898,3038,2654,2354,2352
105,Sullivan County,2,Female,14,65-69,1965,2550,2638,2827,2939,2580,2309
105,Sullivan County,2,Female,15,70-74,1364,1748,2251,2337,2503,2589,2276
105,Sullivan County,2,Female,16,75-79,982,1141,1448,1858,1939,2078,2140
105,Sullivan County,2,Female,17,80-84,854,673,779,985,1261,1314,1407
105,Sullivan County,2,Female,18,85+,852,832,744,757,865,1056,1186
107,Tioga County,1,Male,1,0-4,1547,1377,1302,1216,1142,1085,1035
107,Tioga County,1,Male,2,5-9,1665,1682,1539,1458,1372,1295,1235
107,Tioga County,1,Male,3,10-14,1826,1681,1682,1553,1472,1384,1304
107,Tioga County,1,Male,4,15-19,1773,1787,1659,1646,1530,1448,1359
107,Tioga County,1,Male,5,20-24,1275,1081,1027,938,901,819,749
107,Tioga County,1,Male,6,25-29,1355,1163,1021,935,879,841,781
107,Tioga County,1,Male,7,30-34,1355,1503,1351,1221,1110,1064,1024
107,Tioga County,1,Male,8,35-39,1444,1447,1561,1429,1306,1179,1136
107,Tioga County,1,Male,9,40-44,1702,1500,1487,1577,1460,1339,1205
107,Tioga County,1,Male,10,45-49,2082,1649,1455,1429,1499,1392,1277
107,Tioga County,1,Male,11,50-54,2344,1991,1592,1406,1372,1427,1328
107,Tioga County,1,Male,12,55-59,1804,2155,1842,1479,1308,1270,1311
107,Tioga County,1,Male,13,60-64,1531,1653,1955,1675,1350,1194,1153
107,Tioga County,1,Male,14,65-69,1214,1356,1459,1709,1470,1189,1050
107,Tioga County,1,Male,15,70-74,889,1053,1180,1265,1465,1269,1033
107,Tioga County,1,Male,16,75-79,746,732,865,973,1042,1198,1045
107,Tioga County,1,Male,17,80-84,483,542,534,631,714,767,878
107,Tioga County,1,Male,18,85+,310,333,367,376,419,470,511
107,Tioga County,2,Female,1,0-4,1426,1312,1241,1158,1088,1034,987
107,Tioga County,2,Female,2,5-9,1605,1568,1469,1398,1322,1254,1201
107,Tioga County,2,Female,3,10-14,1731,1618,1577,1488,1420,1345,1277
107,Tioga County,2,Female,4,15-19,1616,1533,1438,1395,1321,1255,1184
107,Tioga County,2,Female,5,20-24,1231,1056,958,898,861,806,752
107,Tioga County,2,Female,6,25-29,1260,1226,1104,992,967,937,898
107,Tioga County,2,Female,7,30-34,1324,1400,1361,1250,1130,1112,1081
107,Tioga County,2,Female,8,35-39,1445,1478,1542,1501,1395,1262,1246
107,Tioga County,2,Female,9,40-44,1703,1563,1574,1630,1590,1483,1343
107,Tioga County,2,Female,10,45-49,2269,1612,1472,1468,1512,1471,1370
107,Tioga County,2,Female,11,50-54,2357,2185,1590,1448,1434,1469,1427
107,Tioga County,2,Female,12,55-59,1765,2206,2044,1509,1373,1351,1377
107,Tioga County,2,Female,13,60-64,1658,1681,2064,1913,1430,1300,1273
107,Tioga County,2,Female,14,65-69,1262,1545,1569,1898,1761,1331,1209
107,Tioga County,2,Female,15,70-74,1025,1086,1324,1345,1607,1488,1132
107,Tioga County,2,Female,16,75-79,810,881,935,1139,1158,1375,1273
107,Tioga County,2,Female,17,80-84,627,552,595,630,763,773,907
107,Tioga County,2,Female,18,85+,666,646,602,603,627,712,770
109,Tompkins County,1,Male,1,0-4,2285,2268,2319,2299,2233,2181,2149
109,Tompkins County,1,Male,2,5-9,2291,2261,2272,2291,2266,2210,2176
109,Tompkins County,1,Male,3,10-14,2320,2382,2378,2384,2393,2365,2319
109,Tompkins County,1,Male,4,15-19,6265,5314,5547,5586,5652,5665,5656
109,Tompkins County,1,Male,5,20-24,8936,9674,9010,9204,9298,9396,9390
109,Tompkins County,1,Male,6,25-29,4010,3917,4013,3587,3520,3416,3344
109,Tompkins County,1,Male,7,30-34,2909,3170,3170,3129,2842,2813,2769
109,Tompkins County,1,Male,8,35-39,2459,2462,2661,2636,2580,2355,2345
109,Tompkins County,1,Male,9,40-44,2660,2414,2428,2582,2559,2501,2300
109,Tompkins County,1,Male,10,45-49,2771,2692,2476,2475,2618,2599,2543
109,Tompkins County,1,Male,11,50-54,2913,2609,2525,2322,2315,2440,2425
109,Tompkins County,1,Male,12,55-59,2982,2722,2469,2365,2177,2169,2284
109,Tompkins County,1,Male,13,60-64,2492,2536,2340,2126,2024,1863,1853
109,Tompkins County,1,Male,14,65-69,1651,2124,2166,2004,1824,1730,1594
109,Tompkins County,1,Male,15,70-74,1063,1319,1694,1728,1615,1477,1397
109,Tompkins County,1,Male,16,75-79,807,862,1067,1363,1400,1331,1230
109,Tompkins County,1,Male,17,80-84,627,555,594,734,936,964,923
109,Tompkins County,1,Male,18,85+,590,584,559,571,651,799,904
109,Tompkins County,2,Female,1,0-4,2037,2158,2204,2185,2124,2073,2044
109,Tompkins County,2,Female,2,5-9,2119,2055,2162,2179,2153,2104,2070
109,Tompkins County,2,Female,3,10-14,2217,2218,2186,2268,2274,2248,2209
109,Tompkins County,2,Female,4,15-19,6347,5478,5692,5718,5854,5874,5877
109,Tompkins County,2,Female,5,20-24,8466,9213,8621,8805,8888,9012,9012
109,Tompkins County,2,Female,6,25-29,3844,3725,3845,3449,3389,3304,3244
109,Tompkins County,2,Female,7,30-34,2921,3259,3239,3225,2935,2917,2880
109,Tompkins County,2,Female,8,35-39,2519,2702,2971,2939,2903,2657,2659
109,Tompkins County,2,Female,9,40-44,2744,2444,2592,2802,2773,2730,2511
109,Tompkins County,2,Female,10,45-49,3078,2795,2527,2636,2824,2803,2761
109,Tompkins County,2,Female,11,50-54,3220,2918,2653,2401,2484,2648,2632
109,Tompkins County,2,Female,12,55-59,3209,2995,2739,2480,2249,2315,2460
109,Tompkins County,2,Female,13,60-64,2621,2754,2589,2367,2135,1935,1985
109,Tompkins County,2,Female,14,65-69,1820,2342,2471,2334,2141,1930,1753
109,Tompkins County,2,Female,15,70-74,1177,1649,2121,2241,2140,1976,1782
109,Tompkins County,2,Female,16,75-79,1035,1012,1394,1781,1884,1822,1696
109,Tompkins County,2,Female,17,80-84,952,900,892,1205,1536,1637,1613
109,Tompkins County,2,Female,18,85+,1207,1175,1146,1137,1304,1585,1817
111,Ulster County,1,Male,1,0-4,4534,4419,4535,4459,4284,4129,4023
111,Ulster County,1,Male,2,5-9,4965,4692,4596,4668,4578,4410,4267
111,Ulster County,1,Male,3,10-14,5483,4908,4674,4586,4624,4522,4362
111,Ulster County,1,Male,4,15-19,6547,5590,5134,4937,4855,4854,4739
111,Ulster County,1,Male,5,20-24,6404,6084,5300,5010,4862,4777,4715
111,Ulster County,1,Male,6,25-29,5319,6083,5798,5123,4937,4814,4728
111,Ulster County,1,Male,7,30-34,5109,5981,6534,6245,5587,5456,5347
111,Ulster County,1,Male,8,35-39,5720,5648,6364,6756,6466,5822,5725
111,Ulster County,1,Male,9,40-44,6684,5907,5825,6437,6733,6443,5818
111,Ulster County,1,Male,10,45-49,7849,6705,5967,5876,6424,6665,6379
111,Ulster County,1,Male,11,50-54,7720,7562,6491,5798,5700,6179,6369
111,Ulster County,1,Male,12,55-59,6693,7207,7050,6064,5428,5327,5739
111,Ulster County,1,Male,13,60-64,5890,6100,6558,6403,5517,4947,4848
111,Ulster County,1,Male,14,65-69,4123,5231,5433,5830,5683,4907,4410
111,Ulster County,1,Male,15,70-74,2768,3430,4338,4510,4831,4701,4064
111,Ulster County,1,Male,16,75-79,2214,2133,2629,3315,3458,3700,3599
111,Ulster County,1,Male,17,80-84,1551,1458,1412,1733,2182,2280,2441
111,Ulster County,1,Male,18,85+,1236,1379,1408,1416,1590,1921,2164
111,Ulster County,2,Female,1,0-4,4462,4232,4342,4270,4102,3954,3852
111,Ulster County,2,Female,2,5-9,4784,4774,4583,4652,4565,4398,4259
111,Ulster County,2,Female,3,10-14,5195,4873,4864,4691,4727,4626,4462
111,Ulster County,2,Female,4,15-19,6596,5268,5027,5010,4859,4848,4729
111,Ulster County,2,Female,5,20-24,6074,6393,5383,5245,5207,5076,4988
111,Ulster County,2,Female,6,25-29,4725,5601,5728,4926,4834,4766,4642
111,Ulster County,2,Female,7,30-34,4799,5172,5824,5848,5117,5050,4975
111,Ulster County,2,Female,8,35-39,5428,5136,5479,5987,5953,5256,5206
111,Ulster County,2,Female,9,40-44,6315,5541,5269,5575,5988,5914,5249
111,Ulster County,2,Female,10,45-49,7569,6371,5627,5362,5646,6000,5906
111,Ulster County,2,Female,11,50-54,7551,7350,6212,5506,5250,5501,5794
111,Ulster County,2,Female,12,55-59,6914,7297,7096,6015,5347,5099,5320
111,Ulster County,2,Female,13,60-64,6120,6446,6800,6597,5602,4987,4755
111,Ulster County,2,Female,14,65-69,4486,5646,5954,6273,6074,5166,4605
111,Ulster County,2,Female,15,70-74,3087,4078,5120,5404,5691,5502,4690
111,Ulster County,2,Female,16,75-79,2664,2627,3424,4285,4524,4761,4595
111,Ulster County,2,Female,17,80-84,2325,2128,2115,2717,3393,3592,3785
111,Ulster County,2,Female,18,85+,2590,2908,2976,3025,3410,4054,4592
113,Warren County,1,Male,1,0-4,1653,1571,1599,1579,1551,1535,1525
113,Warren County,1,Male,2,5-9,1930,1916,1844,1858,1833,1802,1785
113,Warren County,1,Male,3,10-14,1980,2092,2076,2012,2020,1990,1955
113,Warren County,1,Male,4,15-19,2182,1939,2027,2008,1952,1947,1910
113,Warren County,1,Male,5,20-24,1742,1748,1543,1572,1545,1502,1465
113,Warren County,1,Male,6,25-29,1747,1568,1529,1360,1373,1349,1314
113,Warren County,1,Male,7,30-34,1712,1795,1661,1610,1450,1464,1443
113,Warren County,1,Male,8,35-39,1792,1845,1919,1815,1759,1596,1612
113,Warren County,1,Male,9,40-44,2288,1877,1905,1974,1888,1828,1663
113,Warren County,1,Male,10,45-49,2635,2267,1888,1905,1970,1894,1832
113,Warren County,1,Male,11,50-54,2623,2579,2223,1878,1886,1948,1881
113,Warren County,1,Male,12,55-59,2579,2679,2626,2275,1955,1957,2022
113,Warren County,1,Male,13,60-64,2300,2473,2571,2515,2187,1899,1896
113,Warren County,1,Male,14,65-69,1686,2276,2447,2556,2502,2189,1924
113,Warren County,1,Male,15,70-74,1155,1438,1923,2068,2163,2115,1854
113,Warren County,1,Male,16,75-79,880,948,1174,1560,1680,1761,1723
113,Warren County,1,Male,17,80-84,668,602,647,796,1055,1136,1195
113,Warren County,1,Male,18,85+,530,572,564,585,670,837,964
113,Warren County,2,Female,1,0-4,1588,1504,1532,1512,1485,1470,1460
113,Warren County,2,Female,2,5-9,1692,1800,1737,1756,1735,1711,1698
113,Warren County,2,Female,3,10-14,1986,1837,1936,1883,1897,1875,1850
113,Warren County,2,Female,4,15-19,2087,1993,1878,1959,1917,1923,1896
113,Warren County,2,Female,5,20-24,1662,1822,1711,1658,1697,1670,1650
113,Warren County,2,Female,6,25-29,1795,1702,1775,1650,1636,1658,1638
113,Warren County,2,Female,7,30-34,1661,1995,1930,1967,1832,1837,1852
113,Warren County,2,Female,8,35-39,1912,1905,2214,2161,2185,2037,2050
113,Warren County,2,Female,9,40-44,2336,1869,1857,2124,2078,2087,1942
113,Warren County,2,Female,10,45-49,2837,2326,1904,1885,2122,2085,2082
113,Warren County,2,Female,11,50-54,2810,2735,2263,1882,1860,2069,2035
113,Warren County,2,Female,12,55-59,2565,2804,2730,2289,1949,1925,2107
113,Warren County,2,Female,13,60-64,2366,2427,2647,2574,2171,1864,1839
113,Warren County,2,Female,14,65-69,1787,2312,2392,2602,2533,2154,1874
113,Warren County,2,Female,15,70-74,1329,1634,2103,2182,2367,2303,1967
113,Warren County,2,Female,16,75-79,1141,1134,1385,1774,1844,1997,1941
113,Warren County,2,Female,17,80-84,989,895,894,1086,1387,1451,1570
113,Warren County,2,Female,18,85+,1082,1146,1135,1139,1257,1501,1694
115,Washington County,1,Male,1,0-4,1763,1526,1449,1375,1325,1288,1245
115,Washington County,1,Male,2,5-9,1864,1842,1649,1577,1505,1453,1415
115,Washington County,1,Male,3,10-14,1981,1894,1875,1708,1637,1564,1511
115,Washington County,1,Male,4,15-19,2334,1893,1829,1808,1677,1608,1535
115,Washington County,1,Male,5,20-24,2231,2235,1910,1881,1856,1773,1700
115,Washington County,1,Male,6,25-29,2066,2194,2153,1886,1869,1836,1770
115,Washington County,1,Male,7,30-34,1968,2289,2361,2293,2039,2027,1989
115,Washington County,1,Male,8,35-39,2076,2122,2389,2434,2356,2102,2092
115,Washington County,1,Male,9,40-44,2515,2154,2182,2411,2439,2352,2103
115,Washington County,1,Male,10,45-49,2650,2497,2161,2177,2377,2391,2300
115,Washington County,1,Male,11,50-54,2630,2579,2413,2102,2106,2276,2279
115,Washington County,1,Male,12,55-59,2346,2535,2481,2307,2021,2015,2158
115,Washington County,1,Male,13,60-64,1986,2266,2446,2392,2217,1948,1938
115,Washington County,1,Male,14,65-69,1502,1695,1922,2068,2016,1859,1634
115,Washington County,1,Male,15,70-74,1046,1278,1452,1639,1761,1713,1575
115,Washington County,1,Male,16,75-79,812,804,983,1119,1261,1352,1315
115,Washington County,1,Male,17,80-84,573,520,518,632,721,811,868
115,Washington County,1,Male,18,85+,415,501,519,531,600,692,796
115,Washington County,2,Female,1,0-4,1586,1458,1385,1314,1266,1230,1190
115,Washington County,2,Female,2,5-9,1719,1795,1685,1617,1550,1500,1463
115,Washington County,2,Female,3,10-14,1877,1849,1911,1815,1748,1680,1627
115,Washington County,2,Female,4,15-19,1818,1706,1679,1720,1637,1571,1503
115,Washington County,2,Female,5,20-24,1660,1428,1309,1287,1293,1229,1163
115,Washington County,2,Female,6,25-29,1642,1678,1503,1373,1367,1360,1308
115,Washington County,2,Female,7,30-34,1661,1769,1785,1637,1497,1496,1480
115,Washington County,2,Female,8,35-39,1759,1651,1741,1749,1616,1475,1471
115,Washington County,2,Female,9,40-44,2235,1797,1692,1775,1778,1651,1505
115,Washington County,2,Female,10,45-49,2499,2283,1869,1768,1848,1846,1722
115,Washington County,2,Female,11,50-54,2508,2426,2204,1824,1727,1798,1789
115,Washington County,2,Female,12,55-59,2195,2497,2409,2182,1827,1732,1797
115,Washington County,2,Female,13,60-64,1940,2249,2536,2448,2211,1871,1778
115,Washington County,2,Female,14,65-69,1547,1864,2144,2402,2316,2086,1775
115,Washington County,2,Female,15,70-74,1113,1434,1729,1982,2214,2134,1919
115,Washington County,2,Female,16,75-79,1000,920,1176,1419,1620,1800,1731
115,Washington County,2,Female,17,80-84,817,726,673,854,1031,1168,1288
115,Washington County,2,Female,18,85+,882,1008,1026,1019,1130,1319,1523
117,Wayne County,1,Male,1,0-4,2758,2724,2733,2645,2542,2471,2422
117,Wayne County,1,Male,2,5-9,2899,3151,3122,3117,3031,2934,2869
117,Wayne County,1,Male,3,10-14,3370,3034,3251,3220,3208,3121,3024
117,Wayne County,1,Male,4,15-19,3489,3188,2904,3075,3045,3020,2931
117,Wayne County,1,Male,5,20-24,2498,2463,2222,2040,2111,2065,2013
117,Wayne County,1,Male,6,25-29,2466,2510,2442,2204,2112,2146,2107
117,Wayne County,1,Male,7,30-34,2465,2848,2869,2782,2534,2483,2500
117,Wayne County,1,Male,8,35-39,2795,2738,3061,3068,2976,2719,2686
117,Wayne County,1,Male,9,40-44,3462,2775,2713,2985,2985,2889,2638
117,Wayne County,1,Male,10,45-49,3964,3336,2713,2648,2890,2884,2786
117,Wayne County,1,Male,11,50-54,3947,3776,3191,2629,2567,2778,2766
117,Wayne County,1,Male,12,55-59,3402,3736,3572,3027,2518,2458,2646
117,Wayne County,1,Male,13,60-64,3001,3040,3325,3173,2696,2260,2203
117,Wayne County,1,Male,14,65-69,2079,2682,2726,2973,2839,2420,2047
117,Wayne County,1,Male,15,70-74,1456,1729,2225,2265,2466,2354,2011
117,Wayne County,1,Male,16,75-79,1123,1110,1315,1687,1725,1876,1794
117,Wayne County,1,Male,17,80-84,781,740,736,870,1112,1145,1244
117,Wayne County,1,Male,18,85+,565,646,666,678,755,919,1028
117,Wayne County,2,Female,1,0-4,2742,2591,2602,2517,2419,2351,2305
117,Wayne County,2,Female,2,5-9,2959,3051,2920,2913,2831,2738,2677
117,Wayne County,2,Female,3,10-14,3221,3024,3098,2979,2963,2881,2790
117,Wayne County,2,Female,4,15-19,3162,2893,2729,2773,2670,2640,2562
117,Wayne County,2,Female,5,20-24,2256,2223,2002,1901,1899,1826,1778
117,Wayne County,2,Female,6,25-29,2359,2504,2437,2204,2160,2158,2110
117,Wayne County,2,Female,7,30-34,2418,2846,2951,2862,2611,2596,2598
117,Wayne County,2,Female,8,35-39,2907,2650,3026,3107,3013,2756,2752
117,Wayne County,2,Female,9,40-44,3447,2981,2742,3075,3144,3046,2789
117,Wayne County,2,Female,10,45-49,4057,3342,2906,2684,2977,3030,2934
117,Wayne County,2,Female,11,50-54,4012,3792,3129,2726,2525,2779,2819
117,Wayne County,2,Female,12,55-59,3389,3707,3500,2894,2530,2348,2565
117,Wayne County,2,Female,13,60-64,2964,3163,3447,3254,2697,2363,2198
117,Wayne County,2,Female,14,65-69,2247,2818,3007,3269,3091,2572,2262
117,Wayne County,2,Female,15,70-74,1573,1914,2393,2550,2765,2613,2178
117,Wayne County,2,Female,16,75-79,1365,1382,1672,2085,2225,2409,2282
117,Wayne County,2,Female,17,80-84,1041,1064,1080,1297,1617,1729,1869
117,Wayne County,2,Female,18,85+,1133,1050,1019,1010,1108,1306,1455
119,Westchester County,1,Male,1,0-4,29319,29746,30655,31005,30698,30264,30087
119,Westchester County,1,Male,2,5-9,32263,30493,30956,31740,32010,31725,31370
119,Westchester County,1,Male,3,10-14,33569,33110,31632,32115,32785,32973,32686
